date,value,cash,drawdown,long_exposure,short_exposure,net_exposure,net_exposure_pct,index_exposure,components_exposure,recovery_mode,return,cumulative_return
2021-08-25,2298114.873918889,2309239.976367362,0.05014427227850938,0.0,-11125.102448472793,-11125.102448472793,-0.004840968819588019,0.0,-11125.102448472793,False,-0.0001349193140512961,1.2981148739188897
2021-08-26,2298395.0544324145,2309735.4499038225,0.05002846820422731,0.0,-10349.448398486147,-10349.448398486147,-0.004502902309386464,0.0,-10349.448398486147,False,0.0001219175406352857,1.2983950544324152
2021-08-27,2299518.7840559823,2309735.4499038225,0.04956400881994248,0.0,-10216.665847840493,-10216.665847840493,-0.004442958204420463,0.0,-10216.665847840493,False,0.0004889192662509423,1.2995187840559832
2021-08-30,2298788.7412408586,2309735.4499038225,0.04986574976305063,0.0,-10946.708662964344,-10946.708662964344,-0.004761946353128318,0.0,-10946.708662964344,False,-0.0003174763433921868,1.2987887412408594
2021-08-31,2299115.4948852756,2309735.4499038225,0.04973069610484331,0.0,-10619.955018546842,-10619.955018546842,-0.004619148121167689,0.0,-10619.955018546842,False,0.00014214165858517092,1.2991154948852763
2021-09-01,2309720.4499038225,2309750.4499038225,0.04534746122789474,0.0,0.0,0.0,0.0,0.0,0.0,False,0.004612623873023969,1.3097204499038235
2021-09-02,2309750.4499038225,2309750.4499038225,0.04533506164241056,0.0,0.0,0.0,0.0,0.0,0.0,False,1.2988584831230554e-05,1.3097504499038237
2021-09-03,2309750.4499038225,2309750.4499038225,0.04533506164241056,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1.3097504499038237
2021-09-07,2309750.4499038225,2309750.4499038225,0.04533506164241056,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1.3097504499038237
2021-09-08,2309750.4499038225,2309750.4499038225,0.04533506164241056,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1.3097504499038237
2021-09-09,2309750.4499038225,2309750.4499038225,0.04533506164241056,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1.3097504499038237
2021-09-10,2309750.4499038225,2309750.4499038225,0.04533506164241056,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1.3097504499038237
2021-09-13,2309750.4499038225,2309750.4499038225,0.04533506164241056,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1.3097504499038237
2021-09-14,2309750.4499038225,2309750.4499038225,0.04533506164241056,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1.3097504499038237
2021-09-15,2309750.4499038225,2309750.4499038225,0.04533506164241056,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1.3097504499038237
2021-09-16,2309750.4499038225,2309750.4499038225,0.04533506164241056,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1.3097504499038237
2021-09-17,2309750.4499038225,2309750.4499038225,0.04533506164241056,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1.3097504499038237
2021-09-20,2309750.4499038225,2259241.5940392283,0.04533506164241056,163477.3428935731,-138222.91496127506,25254.427932298044,0.010933833970396946,-138222.91496127506,163477.3428935731,False,0.0,1.3097504499038237
2021-09-21,2283263.857129324,2178064.340854903,0.056282487352154166,275550.29503403604,-265082.5162886827,10467.778745353338,0.0045845681447058625,-265082.5162886827,275550.29503403604,False,-0.011467296294108809,1.2832638571293256
2021-09-22,2179004.5902007013,2137428.2026903667,0.09937487711216735,96307.92408474501,-136003.81290348165,-39695.88881873664,-0.01821744157733985,-136003.81290348165,96307.92408474501,False,-0.04566238220917007,1.1790045902007025
2021-09-23,2072687.2985770223,2106153.686656921,0.14331788864334452,63169.269186148136,-159184.68933293695,-96015.42014678882,-0.04632412241475451,-159184.68933293695,63169.269186148136,False,-0.04879167859572353,1.0726872985770237
2021-09-24,2008233.61430934,2088468.854783256,0.1699578542382808,43292.12992525565,-158897.03414650267,-115604.90422124702,-0.05756546618756065,-158897.03414650267,43292.12992525565,True,-0.031096675466642854,1.0082336143093413
2021-09-27,1986244.0133382452,2080239.3305478615,0.1790465854717577,38095.390192627616,-148549.7558730328,-110454.36568040517,-0.055609665750365925,-148549.7558730328,38095.390192627616,True,-0.01094972258925031,0.9862440133382466
2021-09-28,2007433.4235896524,2181130.886326028,0.17028858867936153,28085.648819957445,0.0,28085.648819957445,0.01399082454736419,0.0,28085.648819957445,True,0.010668080109550448,1.0074334235896538
2021-09-29,2209068.715917254,2181130.886326028,0.08694878721784018,27937.829591226062,0.0,27937.829591226062,0.012646881190214882,0.0,27937.829591226062,True,0.10044432356169564,1.2090687159172555
2021-09-30,2205791.4222714826,2177595.082160034,0.08830335664175788,21124.731779461476,0.0,21124.731779461476,0.009576939853047223,0.0,21124.731779461476,True,-0.0014835634682420773,1.205791422271484
2021-10-01,2201933.8195396047,2177595.082160034,0.08989777913635667,24338.737379570637,0.0,24338.737379570637,0.011053346455553122,0.0,24338.737379570637,True,-0.0017488519961263993,1.2019338195396059
2021-10-04,2202626.718833106,2248736.2494046288,0.08961139033563317,54707.25566809664,-65246.202617321855,-10538.946949225217,-0.00478471765511338,-65246.202617321855,54707.25566809664,True,0.00031467761989611986,1.2026267188331072
2021-10-05,2240400.040708084,2328507.7837131806,0.07399893921527996,73627.43016307859,-102702.76880400503,-29075.338640926435,-0.012977744203100933,-102702.76880400503,73627.43016307859,True,0.017149216229879194,1.2404000407080855
2021-10-06,2299220.4069541036,2415003.222619847,0.04968733389931811,93527.51755441194,-141952.18702610623,-48424.66947169429,-0.02106134293399255,-141952.18702610623,93527.51755441194,True,0.026254403310682406,1.2992204069541047
2021-10-07,2361937.9424111685,2425762.412280384,0.023764952490732648,77446.74771457928,-119752.83826271942,-42306.09054814014,-0.017911601227317706,-119752.83826271942,77446.74771457928,True,0.027277739562232783,1.3619379424111697
2021-10-08,2390722.826409356,2422165.7311782986,0.011867598164465712,71827.94203296446,-110464.20900607822,-38636.26697311376,-0.01616091440894545,-110464.20900607822,71827.94203296446,True,0.012186977261901655,1.3907228264093576
2021-10-11,2395367.4579976397,2447083.9842928406,0.009947881283749453,62554.772581608464,-64434.79264772647,-1880.020066118006,-0.0007848566447878405,-64434.79264772647,62554.772581608464,True,0.001942772929164338,1.395367457997641
2021-10-12,2443400.555107558,2459345.3736807355,0.0,40342.56078826254,-31764.600585650016,8577.960202612525,0.003510664751500363,-31764.600585650016,40342.56078826254,False,0.02005249630888395,1.4434005551075595
2021-10-13,2466070.947884298,2452619.799477173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.009278213811219294,1.4660709478842993
2021-10-14,2452619.799477173,2452619.799477173,0.0054544855729576555,0.0,0.0,0.0,0.0,0.0,0.0,False,-0.00545448557295769,1.4526197994771741
2021-10-15,2452619.799477173,2452619.799477173,0.0054544855729576555,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1.4526197994771741
2021-10-18,2452619.799477173,2452619.799477173,0.0054544855729576555,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1.4526197994771741
2021-10-19,2452619.799477173,2452619.799477173,0.0054544855729576555,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1.4526197994771741
2021-10-20,2452619.799477173,2452619.799477173,0.0054544855729576555,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1.4526197994771741
2021-10-21,2452619.799477173,2452619.799477173,0.0054544855729576555,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1.4526197994771741
2021-10-22,2452619.799477173,2452619.799477173,0.0054544855729576555,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1.4526197994771741
2021-10-25,2452619.799477173,2452619.799477173,0.0054544855729576555,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1.4526197994771741
2021-10-26,2452619.799477173,2452619.799477173,0.0054544855729576555,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1.4526197994771741
2021-10-27,2452619.799477173,2452619.799477173,0.0054544855729576555,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1.4526197994771741
2021-10-28,2452619.799477173,2452619.799477173,0.0054544855729576555,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1.4526197994771741
2021-10-29,2452619.799477173,2452619.799477173,0.0054544855729576555,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1.4526197994771741
2021-11-01,2452619.799477173,2452619.799477173,0.0054544855729576555,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1.4526197994771741
2021-11-02,2452619.799477173,2452619.799477173,0.0054544855729576555,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1.4526197994771741
2021-11-03,2452619.799477173,2452619.799477173,0.0054544855729576555,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1.4526197994771741
2021-11-04,2452619.799477173,2449971.488286136,0.0054544855729576555,148358.0790656445,-147033.9234701264,1324.1555955180957,0.0005398943594112577,-147033.9234701264,148358.0790656445,False,0.0,1.4526197994771741
2021-11-05,2454913.471639229,2423482.4358643163,0.004524393856000459,292679.19918183074,-301788.0199348739,-9108.820753043168,-0.0037104447298343677,-301788.0199348739,292679.19918183074,False,0.0009351927121132864,1.4549134716392298
2021-11-08,2414203.114841152,2369112.1811049315,0.02103257941043611,236267.33791369613,-299916.913696245,-63649.57578254887,-0.026364631621617653,-299916.913696245,236267.33791369613,False,-0.016583214548451353,1.4142031148411527
2021-11-09,2328283.482861521,2333855.603682612,0.05587327693916833,418510.1492894938,-442449.6703047016,-23939.521015207807,-0.010282047350087075,-442449.6703047016,418510.1492894938,False,-0.03558923085280008,1.3282834828615218
2021-11-10,2294414.731099203,2373296.476266021,0.06960716881741084,0.0,0.0,0.0,0.0,0.0,0.0,False,-0.014546661526238402,1.2944147310992036
2021-11-11,2373296.476266021,2373296.476266021,0.03762035788056726,0.0,0.0,0.0,0.0,0.0,0.0,False,0.03437989832336341,1.3732964762660216
2021-11-12,2373296.476266021,2373296.476266021,0.03762035788056726,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1.3732964762660216
2021-11-15,2373296.476266021,2373296.476266021,0.03762035788056726,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1.3732964762660216
2021-11-16,2373296.476266021,2373296.476266021,0.03762035788056726,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1.3732964762660216
2021-11-17,2373296.476266021,2373296.476266021,0.03762035788056726,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1.3732964762660216
2021-11-18,2373296.476266021,2373296.476266021,0.03762035788056726,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1.3732964762660216
2021-11-19,2373296.476266021,2373296.476266021,0.03762035788056726,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1.3732964762660216
2021-11-22,2373296.476266021,2373296.476266021,0.03762035788056726,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1.3732964762660216
2021-11-23,2373296.476266021,2373296.476266021,0.03762035788056726,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1.3732964762660216
