"date","Open","High","Low","Close","Volume","Adjusted"
2017-11-01,125.642222971344,126.294484531376,125.42207835089,125.585146994202,3389249,104.784996032715
2017-11-02,125.707445223382,125.960200969855,124.671983412802,125.030731825446,3553890,104.322402954102
2017-11-03,125.087794789369,125.128565203502,123.514210359824,123.587591899976,4635663,103.118270874023
2017-11-06,123.742501255174,123.783271669307,122.527665238273,122.984247028973,4705326,102.614868164062
2017-11-07,123.416376981768,123.530515922834,122.707039444595,123.400071418759,3871351,102.961807250977
2017-11-08,123.603897462985,123.758806818184,122.527665238273,123.57944562508,4847582,103.111511230469
2017-11-09,123.520943853505,125.061559506919,123.463270865822,123.825771760587,4996219,103.269477844238
2017-11-10,124.114123549665,124.311850115051,122.870104318998,122.886580437002,4505436,102.486251831055
2017-11-13,122.655901635607,122.754758343633,121.864995374061,122.260448504834,5342445,101.964073181152
2017-11-14,121.889702976399,122.730037591958,121.510739112966,122.664133119942,3930868,102.300720214844
2017-11-15,121.930899846078,122.515834908568,120.456201814017,121.18943508788,4992872,101.070823669434
2017-11-16,121.708465678353,123.29026505211,121.518970597301,122.853615051658,5697039,102.45874786377
2017-11-17,123.03486549904,123.702194300887,122.614704765929,122.730037591958,5142659,102.355667114258
2017-11-20,124.105878915994,125.185136966619,123.496236251166,123.998777574299,5937619,103.41381072998
2017-11-21,124.649630258142,125.597066215396,124.56724966812,125.185136966619,3928985,104.403198242188
2017-11-22,125.226333836297,125.547637861383,124.674351009816,125.036838755245,3361426,104.279541015625
2017-11-24,125.185136966619,125.391108165675,124.674351009816,125.094511742927,1247878,104.327613830566
2017-11-27,125.27576219031,125.630018451404,124.913261295545,125.209857718293,3529204,104.423828125
2017-11-28,125.514685625375,125.992519346169,124.979178916898,125.6135423334,4156490,104.76050567627
2017-11-29,125.893649488808,126.552746806321,125.366387414001,126.503305302972,5333240,105.502540588379
2017-11-30,126.585699042329,127.211830974497,126.116096805869,126.849330079732,6799837,105.791152954102
2017-12-01,127.203586340827,127.714385446966,125.976043228165,127.500182763575,5824023,106.333946228027
2017-12-04,128.488802441172,129.180851994693,127.755569167308,128.900731689949,4878858,107.501976013184
