"date","Open","High","Low","Close","Volume","Adjusted"
2019-11-04,61.7222399094597,62.1324862104602,61.1068760470948,61.4096730735024,1705800,61.4096717834473
2019-11-05,61.7906136719447,61.9957386854903,61.0775703445365,61.1361780235625,1394600,61.1361694335938
2019-11-06,60.9994304985925,61.624564170507,60.5305802446566,61.556190408022,1489900,61.5561828613281
2019-11-07,62.2106260564042,62.7966916683921,60.8431470806139,61.1166421305538,1871000,61.1166305541992
2019-11-08,61.1264119401035,62.0934144244429,60.9798946055838,62.034806745417,2121300,62.0348014831543
2019-11-11,61.5757263010307,62.8357634544094,61.5366545150134,62.5818005713875,1071500,62.5817985534668
2019-11-12,62.8650654308771,64.0274268453031,62.8650654308771,63.6660184137789,3378800,63.6660194396973
2019-11-13,63.1581000999163,64.2716199187753,62.6013327383055,64.1348723938054,2534000,64.134880065918
2019-11-14,63.8613698916842,64.3204540621611,63.4901991027916,64.0469590122211,2057400,64.0469512939453
2019-11-15,64.7795382326379,65.6390951684751,64.5158129922476,65.2190827840156,2873500,65.2190933227539
2019-11-18,65.0041991391922,65.1897808075479,63.5097312697096,63.5976446512939,2261900,63.5976409912109
2019-11-19,63.7734639622812,64.0469590122211,62.3571433909239,62.6697139529717,2523600,62.6697082519531
2019-11-20,62.4743550228852,63.1776322668343,61.829685457962,62.3669094743829,2010400,62.3669090270996
2019-11-21,62.0836483409839,62.0836483409839,59.9933525021451,60.3449911241197,2243600,60.3449897766113
2019-11-22,60.7845394015879,61.3119973345498,60.0519601811711,60.520810435107,1723700,60.520809173584
2019-11-25,60.9603587125752,62.3376074979152,60.8626829736225,62.1129503174516,1829600,62.1129455566406
2019-11-26,62.1031702430446,62.621588366282,61.7216859974232,62.2792350153839,10827500,62.279224395752
2019-11-27,62.738969856337,63.1595775339385,62.4455235939427,62.5726850091499,1186500,62.5726890563965
2019-11-29,62.3085822535835,62.6607155296336,61.1543570543104,61.22282772449,712000,61.2228202819824
2019-12-02,61.2032641428142,61.741249579099,60.5968080363497,61.1739206359862,1525700,61.1739158630371
2019-12-03,59.8338432764785,60.8413472102402,59.6871220109672,60.2935781174316,1602500,60.2935752868652
2019-12-04,60.8511271353923,61.7901566676028,60.8511271353923,61.3304255580213,1482200,61.3304252624512
2019-12-05,61.2326076496421,61.8684109943062,60.8706907170682,61.2912983946696,1196300,61.2912979125977
2019-12-06,60.9685086254474,62.5922485908257,60.9685086254474,62.5433377709503,1596400,62.5433349609375
2019-12-09,62.6020285159778,62.6607155296336,62.1129501681967,62.1325137498726,1593900,62.1325073242188
2019-12-10,62.5139942641223,62.8661275401725,62.1912044949001,62.6704991861574,1250900,62.6704978942871
2019-12-11,62.5922485908257,64.1866450493761,62.5042143389702,64.1279505729769,1337000,64.1279449462891
2019-12-12,64.1572940798048,65.546282259188,63.8247243854305,64.9593897343994,1751100,64.9593887329102
2019-12-13,64.8909116014764,65.8984192666098,64.7441940673368,65.2332724151179,1132400,65.233268737793
2019-12-16,66.2407726175079,67.6101934838436,65.9375464299615,66.8276651422966,2022000,66.8276519775391
2019-12-17,67.1602422994142,67.4928119937885,66.4559682845705,67.0232934963117,1537900,67.0232925415039
2019-12-18,67.2287129695938,67.2971836397735,66.6026858187102,66.9059194689999,1227500,66.9059143066406
2019-12-19,66.9939499894837,67.2776163267259,66.5635661181018,67.0624206596633,2557400,67.0624008178711
2019-12-20,67.3167434900776,67.9232033279138,67.0526444658829,67.8351653446866,3613800,67.8351516723633
2019-12-23,68.206869665156,68.2753403353356,67.4830283372648,67.5612826639682,1235300,67.561279296875
2019-12-24,67.6884403478036,67.7275675111553,67.101547823015,67.4830283372648,373500,67.4830322265625
2019-12-26,67.4634684869606,68.2166458589364,67.2873999832497,68.1090480254051,1663100,68.1090393066406
2019-12-27,68.314460035944,68.3731545123431,67.5025956503123,67.6297533341478,624800,67.6297454833984
2019-12-30,67.6493206471953,67.7862619875545,66.5439988050543,67.2580564764218,755100,67.2580490112305
2019-12-31,66.9352629758279,67.1798021497184,66.3972738081713,66.7005074584611,1124800,66.7005004882812
2020-01-02,67.3363033403818,68.2655566788118,67.0428608093592,68.1579588452805,1100800,68.1579437255859
2020-01-03,66.6418129820619,67.4047814733048,65.9962334436174,66.7396346218128,1363400,66.739631652832
2020-01-06,65.8397247902106,65.8788519535623,64.7833212306885,65.2919594287737,1717600,65.2919464111328
2020-01-07,65.6147529293676,67.3656543099531,65.3897736057812,66.729850965289,2096500,66.7298583984375
2020-01-08,66.8961358124762,67.3656543099531,66.5146552982264,66.8081052919924,1188100,66.80810546875
2020-01-09,67.4047814733048,67.9818903415696,65.9962334436174,66.7689781286407,1783000,66.7689590454102
2020-01-10,67.0330771528354,67.3754305037335,66.3483704510392,66.4461846280468,1200900,66.4461822509766
2020-01-13,68.2949001856398,68.2949001856398,67.248272819898,67.7569110179833,1482300,67.7569046020508
2020-01-14,67.7569110179833,69.1948025544986,67.7569110179833,68.7350677135454,2231300,68.7350845336914
2020-01-15,68.7350677135454,68.7350677135454,67.1406749863667,67.6395369906715,1580300,67.639533996582
2020-01-16,67.91341967139,69.2730568812019,67.91341967139,68.9600470371318,1609700,68.9600448608398
2020-01-17,69.0089578570072,69.1752427041944,68.5100958527024,68.7546350265929,1300500,68.754638671875
2020-01-21,68.9209198737801,70.4077222301708,68.7155078632412,69.9871145525694,2956300,69.9871139526367
2020-01-22,70.945703935084,72.1781834610605,70.8772332649044,71.982547644302,4299300,71.9825439453125
2020-01-23,77.3232897692855,79.7882413584951,73.312841347286,74.5453208732625,16146800,74.5453109741211
2020-01-24,74.2127511788882,74.5355372167387,69.8403895556864,70.5250962574826,5662200,70.5251007080078
2020-01-27,68.9698306936555,68.9698306936555,67.5319391571402,67.9721066850459,3699400,67.9721069335938
2020-01-28,68.431841525999,70.0653614165294,67.5123718440927,69.5958503817958,2624800,69.5958557128906
2020-01-29,70.0066744028735,70.3783712605996,68.1873023521085,68.5003121961786,2232700,68.5002899169922
2020-01-30,68.1970860086322,69.1165556905385,66.8374487988203,67.3460869969056,2411900,67.346076965332
2020-01-31,66.8667923056482,67.2678326702022,64.1475178860244,64.5485582505783,2952700,64.5485458374023
2020-02-03,64.9300387648281,66.3972738081713,64.8615680946485,66.3190269442113,2032900,66.3190231323242
2020-02-04,67.5025956503123,69.1165556905385,67.4145576670852,68.9307035303038,2006500,68.9306945800781
2020-02-05,70.1827429065845,70.2609972332878,68.6665970433658,69.7230080656313,1377200,69.7229919433594
2020-02-06,69.7230080656313,70.1533993997565,69.1850263607182,69.8110460488585,1119800,69.8110427856445
2020-02-07,69.1458991973665,69.4491253849128,67.6982240043274,67.9329795216942,1604700,67.932975769043
2020-02-10,67.4928119937885,69.0872047209673,67.3265271466014,69.0089578570072,1182600,69.008918762207
2020-02-11,69.8306058991626,71.4445659393888,69.6447537389279,70.8185462512485,1565700,70.8185348510742
2020-02-12,71.1804594524508,71.9532041374741,70.8772332649044,71.5032529530447,1502800,71.5032348632812
2020-02-13,71.1315560953187,71.9923313008258,70.5348799140063,70.9946147549595,2073800,70.9946060180664
2020-02-14,71.2098104220221,71.2880572859821,68.1383989949764,68.6274773427575,2040200,68.6274719238281
2020-02-18,66.436400971523,66.8178814857728,65.2626159219458,65.917979116914,4028300,65.91796875
2020-02-19,66.8374487988203,67.1993620000226,66.3679303013434,66.4950954479222,2210200,66.4951019287109
2020-02-20,66.4755008032932,67.1710142764098,64.8983479016706,66.5048875386206,1793300,66.5048751831055
2020-02-21,66.1816185025455,66.1816185025455,64.3007927042242,64.6534484756266,2329800,64.6534576416016
2020-02-24,61.9007775816189,63.1938499890506,61.4011843967112,62.5767023890964,4037200,62.5766944885254
2020-02-25,63.3799684707026,63.4583380807337,59.9415821732665,60.3726075547,2879500,60.3726005554199
2020-02-26,60.7154652564142,61.6754705580826,59.8730106329237,60.176687266491,1956200,60.176685333252
2020-02-27,58.3154501338089,58.9717825387786,56.4052376001603,57.2183017514548,4047300,57.2182922363281
2020-02-28,54.6321644103287,57.7668778110662,54.1913446960757,57.561159453169,3646000,57.5611534118652
2020-03-02,58.197899455631,59.4419889883589,56.4052376001603,59.2558667698382,2780300,59.2558631896973
2020-03-03,59.2754554354773,60.1864815993106,56.7187085665472,57.2770789589781,2071400,57.2770843505859
2020-03-04,58.3742273413322,61.22485651101,58.3546349388244,61.1954697756827,2588600,61.1954727172852
2020-03-05,59.4028041833434,60.2844436118494,58.5701476295411,59.3832117808356,1637700,59.3832130432129
2020-03-06,57.4632011774988,58.4917780195101,56.0819685640852,57.7178949363624,1917000,57.7178955078125
2020-03-09,52.3105188977545,55.3570646187726,51.9284726541561,53.9562433397199,2483900,53.9562377929688
2020-03-10,55.7195184598633,57.9530000295869,53.9562433397199,57.806058879213,2713900,57.8060493469238
2020-03-11,56.1211533691007,56.9048307850679,53.5546046936137,53.7603230515109,2534500,53.7603187561035
2020-03-12,49.7635626247752,51.9774555288598,48.5880446323901,48.8133553927951,3130200,48.8133506774902
2020-03-13,52.1439853448728,53.7603230515109,47.686816538245,53.4174616129281,2910500,53.4174537658691
2020-03-16,47.1186480761259,52.8199064154816,45.8255794055628,47.1676309508296,2791800,47.1676254272461
2020-03-17,48.539065494555,51.0860217675342,46.4231346030093,50.664794455789,2535400,50.6647911071777
2020-03-18,46.5994624887105,50.0574411886543,41.9953525317088,45.2378222778046,2665200,45.2378158569336
2020-03-19,44.8361873685671,49.0582548188391,44.6402670803581,46.0410920962795,2558500,46.0410842895508
2020-03-20,47.4027323071854,48.901515598777,43.1708705240939,43.3863832148106,2663700,43.3863792419434
2020-03-23,43.6998541811975,46.4133402701897,42.4361722459618,45.0321076567761,2652500,45.0321006774902
2020-03-24,47.3439588365308,51.8990859188287,46.8541599844427,51.7423504356353,3422600,51.7423553466797
2020-03-25,52.1635777473806,55.8272748052216,50.0084620508193,53.1333811187372,3288100,53.1333808898926
2020-03-26,53.8484869943615,56.3660527951448,53.6035875683175,56.3366623229488,2442300,56.3366584777832
2020-03-27,54.4950213296431,55.4550266313114,53.446852085124,53.7309325793149,2156700,53.7309303283691
2020-03-30,53.8582813271811,54.9456353767156,52.6435822666491,54.1129788229133,1872100,54.112979888916
2020-03-31,54.8280846985377,54.9260429742078,52.320313230574,53.0648058415257,2192700,53.0648002624512
2020-04-01,51.3211231238901,52.8394988179894,50.3807102247294,51.076223697846,1839600,51.0762176513672
2020-04-02,50.1651975340127,52.4476619784401,50.1064240633581,52.3399056330818,1387300,52.3398971557617
2020-04-03,51.6345940902769,52.9178684280204,50.831324271802,51.7815352406508,1426500,51.7815361022949
2020-04-06,53.9366509372121,58.246878593466,53.9366509372121,57.9921848346024,2591800,57.9921798706055
2020-04-07,60.3138303471767,60.8819988092959,57.7276930060506,57.9823867649142,2910600,57.9823837280273
2020-04-08,58.7268831127346,61.6950629605904,57.9138152245714,61.4991426723814,1912000,61.4991340637207
2020-04-09,62.3122105605446,63.5660944260921,59.2068838951344,59.9024011051197,2686600,59.9024047851562
2020-04-13,59.5693377362251,60.176687266491,58.5995343648684,59.7162751497303,908200,59.7162704467773
2020-04-14,61.4305711320386,63.2918082647207,61.2836337185333,62.0183319966655,1557300,62.0183296203613
2020-04-15,59.6770903447147,60.5587297732208,58.0215715699297,59.8534182304159,1727400,59.8534240722656
2020-04-16,61.1562849706672,63.2722121253443,60.6958728539064,62.5571099865886,3100200,62.5571098327637
2020-04-17,64.0460952084919,65.0844738570601,61.9595547891422,62.5277232512613,2944400,62.5277252197266
2020-04-20,61.8224117084565,62.5081308487535,61.1856717059945,61.1954697756827,1362800,61.1954727172852
2020-04-21,60.2158720715066,61.1954697756827,59.0011692741059,59.686888414403,3005200,59.686882019043
2020-04-22,64.927734636998,64.927734636998,56.3170736573097,61.4991426723814,6689200,61.4991340637207
2020-04-23,59.1970895623149,61.2738356488451,59.1970895623149,59.9513802429548,2608600,59.9513778686523
2020-04-24,59.9709726454625,60.9015874749349,59.050148411941,60.735057658922,1564800,60.7350616455078
2020-04-27,61.3619995916957,63.7816071168088,61.1856717059945,62.4493536412302,1626700,62.449348449707
2020-04-28,63.2624215293934,63.5171115513883,60.539137370713,61.9007775816189,1755300,61.9007720947266
2020-04-29,61.8028193059487,66.1620298369064,61.8028193059487,65.9465171461896,2598200,65.9465179443359
2020-04-30,65.339163879055,65.5057011688053,61.2542432463373,61.2640413160256,2207400,61.2640342712402
2020-05-01,59.490968126194,59.8142371622691,55.5529849069816,56.6697256918434,3333200,56.6697235107422
2020-05-04,56.1701325069358,57.9725924320947,55.8860482758762,57.3848353043365,2171100,57.3848304748535
2020-05-05,59.2362743673304,60.3921999572078,57.8844284892441,58.2272861909583,1709700,58.2272758483887
2020-05-06,59.1872914926267,60.4215866925351,58.6093324345567,59.2656611026577,1596600,59.2656631469727
2020-05-07,60.1081157261482,61.3619995916957,60.1081157261482,61.1562849706672,2482200,61.1562843322754
2020-05-08,61.8126136387683,64.369364244567,61.8126136387683,63.7620109774324,2052600,63.7620239257812
2020-05-11,62.8705809529755,63.2330347940661,61.783226903441,61.8224117084565,2790400,61.8224067687988
2020-05-12,62.1162902723356,62.6158834572432,60.0395441858054,60.0493385186249,1735800,60.0493392944336
2020-05-13,59.9513802429548,60.9505703496387,57.4436087749911,58.5113704220178,1718100,58.5113716125488
2020-05-14,57.7276930060506,60.294237944669,56.1603381741163,60.1375024614755,2041000,60.1375045776367
2020-05-15,56.2680907826059,58.1489203177959,55.268900675922,55.7293127926828,3275500,55.7293167114258
