"date","Open","High","Low","Close","Volume","Adjusted"
2017-11-01,85.0549743369331,85.4594749607969,84.7424107739932,84.8067625083522,1642300,73.3368682861328
2017-11-02,84.6412856180273,85.8731706935157,84.5861289925233,85.0457862418911,1337700,73.5435791015625
2017-11-03,84.9446610859251,85.3123882881819,84.7148324612413,85.0641694457881,1078900,73.5594711303711
2017-11-06,84.6320905091723,85.165294601754,84.4482304149504,84.8435359299592,1162700,73.3686676025391
2017-11-07,85.202068023361,85.4410917568999,82.9313600892742,82.9957118236331,1470600,71.770751953125
2017-11-08,82.8302349333082,84.0161514783346,82.4441245271544,83.7771277447957,1892200,72.4465026855469
2017-11-09,83.299087291531,84.0896983215486,82.8210398244532,83.4461739641459,1608400,72.1602935791016
2017-11-10,83.5013376034629,83.7127760104368,82.6647580429833,83.335860713138,948700,72.0649032592773
2017-11-13,82.7383048861973,83.7863228536507,82.5636328870174,83.4645641818559,1444900,72.1761932373047
2017-11-14,82.8670083549152,84.4390353060954,82.7934615117012,83.9426046351206,1991600,72.5895843505859
2017-11-15,83.0876418707441,85.4318966480449,82.7474999950523,84.4482304149504,2362300,73.0268173217773
2017-11-16,84.5769338836683,85.5973735383698,84.5493555709163,84.9446610859251,1980900,73.4561080932617
2017-11-17,84.5677387748133,85.3951232264379,84.2367849941635,84.8619191338562,1932200,73.3845825195312
2017-11-20,84.8894974466082,85.8731706935157,84.6229024141303,85.5514050079078,1196200,73.9807968139648
2017-11-21,85.8547804758057,86.2408908819595,85.146911397857,85.5514050079078,1494000,73.9807968139648
2017-11-22,85.7352721159427,86.0202573661306,85.165294601754,85.192872914506,1086100,73.6707534790039
2017-11-24,85.6157567422668,85.6157567422668,84.7607939778902,84.9998177114291,534900,73.5038223266602
2017-11-27,85.0090128202841,85.5606001167628,83.9885731655826,83.9885731655826,2093400,72.6293487548828
2017-11-28,84.0253465871896,85.7444602109847,83.8874480096167,85.6249518511218,2926900,74.0443954467773
2017-11-29,86.3604062556354,87.6842143644217,86.0754139916345,87.0406970208321,2281100,75.2686920166016
2017-11-30,87.3900340053789,88.5575673465083,86.8752201305071,87.6566360516697,2592800,75.8013000488281
2017-12-01,87.9416283156706,88.2082233481484,85.6525301638738,87.7761514253457,1707700,75.9046249389648
2017-12-04,89.2286630028499,90.0836257672265,88.8425525966961,89.2654364244569,3257400,77.1925201416016
2017-12-05,89.7710622042866,89.8262188297906,88.7506225495852,89.017224595876,2376800,76.9778747558594
