"date","Open","High","Low","Close","Volume","Adjusted"
2019-01-02,80.879997253418,82.3499984741211,80.8499984741211,81.9199981689453,1134300,81.9199981689453
2019-01-03,80.7799987792969,81.4700012207031,77.9300003051758,78.1600036621094,1451300,78.1600036621094
2019-01-04,79.9300003051758,82.0899963378906,78.7399978637695,81.5899963378906,1348100,81.5899963378906
2019-01-07,81.9899978637695,83.2900009155273,81.6100006103516,82.5100021362305,951000,82.5100021362305
2019-01-08,83.9199981689453,84.8899993896484,82.879997253418,84.0999984741211,1191600,84.0999984741211
2019-01-09,84.6699981689453,86.370002746582,84.0100021362305,85.7099990844727,715700,85.7099990844727
2019-01-10,84.9700012207031,86.8099975585938,84.9000015258789,86.6699981689453,705900,86.6699981689453
2019-01-11,86.2600021362305,86.9899978637695,85.0699996948242,86.4100036621094,449400,86.4100036621094
2019-01-14,85.370002746582,85.8199996948242,84.4100036621094,85,844600,85
2019-01-15,85.5800018310547,87.1100006103516,85.0199966430664,86.3399963378906,665600,86.3399963378906
2019-01-16,86.8199996948242,87.9700012207031,86.620002746582,87.4199981689453,574700,87.4199981689453
2019-01-17,86.6800003051758,88.6399993896484,86.6800003051758,87.5500030517578,901000,87.5500030517578
2019-01-18,88.25,89.3300018310547,87.6500015258789,87.6800003051758,1580100,87.6800003051758
2019-01-22,87,87.9700012207031,85.7699966430664,85.8099975585938,1446900,85.8099975585938
2019-01-23,86.2699966430664,87.1600036621094,84.2200012207031,84.6399993896484,2422200,84.6399993896484
2019-01-24,79.3099975585938,80.4400024414062,77.2600021362305,79.75,5404600,79.75
2019-01-25,80.4300003051758,83.3600006103516,79.9000015258789,81.4499969482422,2264700,81.4499969482422
2019-01-28,80.4400024414062,81.7900009155273,80.0500030517578,81.4300003051758,1421800,81.4300003051758
2019-01-29,81.3300018310547,82.629997253418,80.5699996948242,82.2200012207031,1621200,82.2200012207031
2019-01-30,82.5899963378906,85.3399963378906,82.2600021362305,85.2300033569336,1840800,85.2300033569336
2019-01-31,85.2300033569336,85.5699996948242,84.120002746582,84.7900009155273,1404200,84.7900009155273
2019-02-01,84.6699981689453,85.7699966430664,84.2399978637695,84.8000030517578,1019000,84.8000030517578
2019-02-04,84.7900009155273,86.9800033569336,84.7900009155273,86.6699981689453,1217900,86.6699981689453
2019-02-05,89.4700012207031,91.4700012207031,86.5,87.7200012207031,1449900,87.7200012207031
2019-02-06,87.5800018310547,87.879997253418,85.9800033569336,86.8899993896484,875000,86.8899993896484
2019-02-07,86.0400009155273,86.75,85.1800003051758,86.4599990844727,779400,86.4599990844727
2019-02-08,85.5299987792969,87.3099975585938,85.4400024414062,87.2600021362305,950300,87.2600021362305
2019-02-11,87.8399963378906,88.4499969482422,87.0299987792969,87.8099975585938,1109500,87.8099975585938
2019-02-12,88.5400009155273,89.3000030517578,87.5100021362305,89,1088800,89
2019-02-13,89.6600036621094,90.6999969482422,89.25,90.3499984741211,1262400,90.3499984741211
2019-02-14,89.9800033569336,91.2699966430664,89.75,90.9899978637695,1907100,90.9899978637695
2019-02-15,91.1800003051758,92,90.75,91.9300003051758,1340100,91.9300003051758
2019-02-19,91.2799987792969,93.3000030517578,90.9899978637695,92.620002746582,1443300,92.620002746582
2019-02-20,92.5800018310547,93.0400009155273,90.9199981689453,91.8300018310547,981900,91.8300018310547
2019-02-21,91.8000030517578,92.3300018310547,90.7399978637695,91.6999969482422,825100,91.6999969482422
2019-02-22,92.2399978637695,93,92,92.9800033569336,679000,92.9800033569336
2019-02-25,93.6699981689453,94.4700012207031,92.9800033569336,93.1999969482422,819700,93.1999969482422
2019-02-26,93.0400009155273,93.4499969482422,92.3199996948242,93.0999984741211,715400,93.0999984741211
2019-02-27,92.75,93.7900009155273,92.379997253418,93.5299987792969,666000,93.5299987792969
2019-02-28,93.5599975585938,93.9300003051758,92.7300033569336,92.8199996948242,746900,92.8199996948242
2019-03-01,93.7300033569336,94.0199966430664,92.6100006103516,93.620002746582,1182300,93.620002746582
2019-03-04,94,94.0800018310547,90.4700012207031,91.2699966430664,1317400,91.2699966430664
2019-03-05,91.379997253418,92,90.5899963378906,90.6100006103516,1124800,90.6100006103516
2019-03-06,90.5,91.3000030517578,89.6800003051758,89.9599990844727,842600,89.9599990844727
2019-03-07,89.8300018310547,90.4499969482422,88.9800033569336,89.6399993896484,885300,89.6399993896484
2019-03-08,88.4499969482422,88.7699966430664,87.8499984741211,88.4599990844727,1006100,88.4599990844727
2019-03-11,89,90.7300033569336,88.1699981689453,90.4199981689453,790300,90.4199981689453
2019-03-12,90.5299987792969,90.7699966430664,89.7799987792969,90.1999969482422,1229200,90.1999969482422
2019-03-13,90.7099990844727,92.2900009155273,90.4499969482422,91.2600021362305,949400,91.2600021362305
2019-03-14,91.0199966430664,91.9899978637695,90.7799987792969,91.6600036621094,1299500,91.6600036621094
2019-03-15,91.5599975585938,92.0999984741211,90.9300003051758,91.1999969482422,1082700,91.1999969482422
2019-03-18,91.4700012207031,92.0699996948242,90.9499969482422,91.8300018310547,996100,91.8300018310547
2019-03-19,92.4100036621094,92.8199996948242,91.3499984741211,92.5999984741211,780800,92.5999984741211
2019-03-20,92.4400024414062,93.8899993896484,91.9499969482422,92.9800033569336,761500,92.9800033569336
2019-03-21,92.5699996948242,94.9899978637695,92.4400024414062,94.9599990844727,735400,94.9599990844727
2019-03-22,94.2600021362305,94.9300003051758,92.6900024414062,93.120002746582,1847000,93.120002746582
2019-03-25,92.7300033569336,93.4300003051758,91.8499984741211,92.0100021362305,1130400,92.0100021362305
2019-03-26,92.8000030517578,93.7200012207031,92.0100021362305,92.7200012207031,816200,92.7200012207031
2019-03-27,92.8399963378906,92.8399963378906,89.2799987792969,90.0400009155273,1411400,90.0400009155273
2019-03-28,90.4000015258789,91.1500015258789,89.4599990844727,90.379997253418,712400,90.379997253418
2019-03-29,91.2699966430664,92.3899993896484,90.9800033569336,92.1800003051758,867200,92.1800003051758
2019-04-01,93.1999969482422,94.9800033569336,92.6999969482422,94.9599990844727,930300,94.9599990844727
2019-04-02,94.9700012207031,95.629997253418,94.370002746582,95.0100021362305,978300,95.0100021362305
2019-04-03,95.3300018310547,96.0299987792969,94.8300018310547,95.2099990844727,951400,95.2099990844727
2019-04-04,95.4000015258789,95.4800033569336,92.3899993896484,93.6900024414062,837700,93.6900024414062
2019-04-05,93.8600006103516,94.4800033569336,93.629997253418,94.1600036621094,732900,94.1600036621094
2019-04-08,94.2900009155273,94.3899993896484,92.870002746582,94.2699966430664,1049300,94.2699966430664
2019-04-09,93.75,94.8499984741211,93.75,94.0999984741211,1119500,94.0999984741211
2019-04-10,94.4300003051758,95.879997253418,94.2200012207031,95.1800003051758,1040400,95.1800003051758
2019-04-11,95.5699996948242,97.1600036621094,95.4400024414062,97.0699996948242,837200,97.0699996948242
2019-04-12,98.1600036621094,99.6100006103516,97.6800003051758,98.5899963378906,1193300,98.5899963378906
2019-04-15,98.4700012207031,99.2600021362305,97.8499984741211,97.9899978637695,703500,97.9899978637695
2019-04-16,98.4700012207031,98.4700012207031,96.9100036621094,97.3300018310547,845200,97.3300018310547
2019-04-17,98.1100006103516,98.1100006103516,95.8600006103516,96.2300033569336,725500,96.2300033569336
2019-04-18,96.5199966430664,97.6600036621094,95.6399993896484,97.5999984741211,1043400,97.5999984741211
2019-04-22,97.1900024414062,99.7399978637695,97.1900024414062,99.4800033569336,1190300,99.4800033569336
2019-04-23,99.9100036621094,101.540000915527,99.3899993896484,100.819999694824,1196900,100.819999694824
2019-04-24,100.559997558594,102.470001220703,100.220001220703,101.889999389648,1533300,101.889999389648
2019-04-25,92,93.0400009155273,89.7699966430664,90.8300018310547,6236100,90.8300018310547
2019-04-26,91,92.4400024414062,90.7200012207031,92.1800003051758,1569500,92.1800003051758
2019-04-29,92.1800003051758,93.2399978637695,90.5500030517578,90.9899978637695,1381200,90.9899978637695
2019-04-30,90.6999969482422,91.5400009155273,89.8600006103516,90.4700012207031,1081800,90.4700012207031
2019-05-01,90.7399978637695,90.7399978637695,87.6399993896484,87.9300003051758,2508400,87.9300003051758
2019-05-02,87.9100036621094,88.379997253418,86.7200012207031,87.870002746582,1628800,87.870002746582
2019-05-03,88.4499969482422,89.2399978637695,88.0500030517578,88.4199981689453,1014500,88.4199981689453
2019-05-06,86.1999969482422,88.6500015258789,85.9400024414062,88.2900009155273,750500,88.2900009155273
2019-05-07,87.0800018310547,87.5999984741211,85.1900024414062,86.370002746582,1265800,86.370002746582
2019-05-08,86.0699996948242,87.5800018310547,86.0699996948242,86.4800033569336,892100,86.4800033569336
