"date","Open","High","Low","Close","Volume","Adjusted"
2021-01-04,1183.56005859375,1190.90002441406,1166.64001464844,1180.40002441406,277600,1180.40002441406
2021-01-05,1175.83996582031,1188.44995117188,1164.16003417969,1180.34997558594,185200,1180.34997558594
2021-01-06,1175.33996582031,1231.77001953125,1175.33996582031,1229.69995117188,270200,1229.69995117188
2021-01-07,1228.27001953125,1249.02001953125,1218.71997070312,1246.0400390625,216100,1246.0400390625
2021-01-08,1248.76000976562,1257.53002929688,1240.88000488281,1252.92004394531,208800,1252.92004394531
2021-01-11,1248.58996582031,1269.32995605469,1246.71997070312,1265.4599609375,207700,1265.4599609375
2021-01-12,1265.83996582031,1297.81994628906,1264.5,1282.15002441406,256300,1282.15002441406
2021-01-13,1276.9599609375,1279.06994628906,1253.18005371094,1259.43994140625,237100,1259.43994140625
2021-01-14,1265.88000488281,1266.5400390625,1242.33996582031,1248.02001953125,184100,1248.02001953125
2021-01-15,1242.96997070312,1249.35998535156,1238.13000488281,1248.32995605469,257400,1248.32995605469
2021-01-19,1248,1251.72998046875,1230.18994140625,1238.2900390625,230800,1238.2900390625
2021-01-20,1239.17004394531,1244.5400390625,1226.23999023438,1239.97998046875,168800,1239.97998046875
2021-01-21,1239.33996582031,1251.36999511719,1236.34997558594,1246.41003417969,204600,1246.41003417969
2021-01-22,1241.39001464844,1241.39001464844,1225.36999511719,1227.16003417969,181200,1227.16003417969
2021-01-25,1227,1227.01000976562,1179.7900390625,1196.0400390625,322500,1196.0400390625
2021-01-26,1200.26000976562,1203.05004882812,1177,1194.55004882812,251400,1194.55004882812
2021-01-27,1184.75,1189.56005859375,1116,1137.2099609375,554900,1137.2099609375
2021-01-28,1137.2900390625,1162.2099609375,1133.18005371094,1146.64001464844,402400,1146.64001464844
2021-01-29,1145,1147.03002929688,1111.7099609375,1118.36999511719,349100,1118.36999511719
2021-02-01,1125,1168.47998046875,1122.23999023438,1159.32995605469,292700,1159.32995605469
2021-02-02,1160.16003417969,1206.2099609375,1160.16003417969,1193.67004394531,242500,1193.67004394531
2021-02-03,1187.83996582031,1203.40002441406,1181.01000976562,1194.59997558594,160500,1194.59997558594
2021-02-04,1200,1224.89001464844,1198.81005859375,1220.39001464844,207400,1220.39001464844
2021-02-05,1230.51000976562,1232.82995605469,1215.39001464844,1220.43005371094,231000,1220.43005371094
2021-02-08,1220.43005371094,1234.27001953125,1219.7099609375,1224.94995117188,161200,1224.94995117188
2021-02-09,1224.59997558594,1237.89001464844,1217.39001464844,1224.31994628906,198700,1224.31994628906
2021-02-10,1235.16003417969,1235.23999023438,1211.14001464844,1212.67004394531,205000,1212.67004394531
2021-02-11,1210.96997070312,1218.2099609375,1139.18005371094,1150.42004394531,366400,1150.42004394531
2021-02-12,1151.11999511719,1166.32995605469,1143.32995605469,1146.65002441406,191100,1146.65002441406
2021-02-16,1143,1181.65002441406,1143,1173.31994628906,225200,1173.31994628906
2021-02-17,1165.36999511719,1200.46997070312,1165.36999511719,1192.96997070312,184800,1192.96997070312
2021-02-18,1190.44995117188,1217.68005371094,1185.36999511719,1211.2900390625,187400,1211.2900390625
2021-02-19,1212.33996582031,1222.5,1198.31005859375,1205.72998046875,208100,1205.72998046875
2021-02-22,1207.46997070312,1207.46997070312,1183.80004882812,1188.58996582031,260900,1188.58996582031
2021-02-23,1195.31005859375,1197.21997070312,1175.10998535156,1185.18994140625,221000,1185.18994140625
