date,ticker,trade_type,position_type,quantity,price,value,option_details
2023-02-17,LLY,open,option,-1,11.86405195335604,-1186.4051953356038,"{'strike': 324, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'call', 'strategy': 'reverse_dispersion'}"
2023-02-17,LLY,open,option,-1,11.742751817395089,-1174.2751817395088,"{'strike': 324, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'put', 'strategy': 'reverse_dispersion'}"
2023-02-17,V,open,option,-1,5.580122629319234,-558.0122629319235,"{'strike': 220, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'call', 'strategy': 'reverse_dispersion'}"
2023-02-17,V,open,option,-1,5.029907100982996,-502.9907100982996,"{'strike': 220, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'put', 'strategy': 'reverse_dispersion'}"
2023-02-17,XOM,open,option,-1,4.462108128048364,-446.21081280483634,"{'strike': 104, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'call', 'strategy': 'reverse_dispersion'}"
2023-02-17,XOM,open,option,-1,4.3579195775526784,-435.79195775526784,"{'strike': 104, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'put', 'strategy': 'reverse_dispersion'}"
2023-02-17,UNH,open,option,-1,16.493872091400476,-1649.3872091400476,"{'strike': 482, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'call', 'strategy': 'reverse_dispersion'}"
2023-02-17,UNH,open,option,-1,15.637649849568419,-1563.764984956842,"{'strike': 482, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'put', 'strategy': 'reverse_dispersion'}"
2023-02-17,MA,open,option,-1,10.625240887788664,-1062.5240887788664,"{'strike': 357, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'call', 'strategy': 'reverse_dispersion'}"
2023-02-17,MA,open,option,-1,10.090603216278026,-1009.0603216278026,"{'strike': 357, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'put', 'strategy': 'reverse_dispersion'}"
2023-02-17,COST,open,option,-1,20.206697460949954,-2020.6697460949954,"{'strike': 490, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'call', 'strategy': 'reverse_dispersion'}"
2023-02-17,COST,open,option,-1,19.456526619117284,-1945.6526619117285,"{'strike': 490, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'put', 'strategy': 'reverse_dispersion'}"
2023-02-17,NFLX,open,option,-1,19.83870064452799,-1983.870064452799,"{'strike': 348, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'call', 'strategy': 'reverse_dispersion'}"
2023-02-17,NFLX,open,option,-1,19.288087667549263,-1928.8087667549262,"{'strike': 348, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'put', 'strategy': 'reverse_dispersion'}"
2023-02-17,PG,open,option,-1,3.616239127076568,-361.6239127076568,"{'strike': 133, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'call', 'strategy': 'reverse_dispersion'}"
2023-02-17,PG,open,option,-1,3.140131615933477,-314.0131615933477,"{'strike': 133, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'put', 'strategy': 'reverse_dispersion'}"
2023-02-17,JNJ,open,option,-1,3.7314823465308535,-373.14823465308535,"{'strike': 151, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'call', 'strategy': 'reverse_dispersion'}"
2023-02-17,JNJ,open,option,-1,3.7074914619489476,-370.74914619489476,"{'strike': 151, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'put', 'strategy': 'reverse_dispersion'}"
2023-02-17,ABBV,open,option,-1,4.482109781415147,-448.2109781415147,"{'strike': 140, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'call', 'strategy': 'reverse_dispersion'}"
2023-02-17,ABBV,open,option,-1,3.9281276896078197,-392.81276896078197,"{'strike': 140, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'put', 'strategy': 'reverse_dispersion'}"
2023-02-17,WMT,open,option,-2,1.475268210478724,-295.0536420957448,"{'strike': 47, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'call', 'strategy': 'reverse_dispersion'}"
2023-02-17,WMT,open,option,-4,1.015110194020206,-406.04407760808243,"{'strike': 47, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'put', 'strategy': 'reverse_dispersion'}"
2023-02-17,HD,open,option,-1,11.315982285244246,-1131.5982285244245,"{'strike': 300, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'call', 'strategy': 'reverse_dispersion'}"
2023-02-17,HD,open,option,-1,10.764681025456042,-1076.4681025456043,"{'strike': 300, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'put', 'strategy': 'reverse_dispersion'}"
2023-02-17,BAC,open,option,-2,1.0144805084641,-202.89610169282,"{'strike': 33, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'call', 'strategy': 'reverse_dispersion'}"
2023-02-17,BAC,open,option,-4,0.7363129558249089,-294.5251823299635,"{'strike': 33, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'put', 'strategy': 'reverse_dispersion'}"
2023-02-17,KO,open,option,-2,1.4470494263023461,-289.4098852604692,"{'strike': 56, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'call', 'strategy': 'reverse_dispersion'}"
2023-02-17,KO,open,option,-2,1.2122745217084017,-242.45490434168033,"{'strike': 56, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'put', 'strategy': 'reverse_dispersion'}"
2023-02-17,CRM,open,option,-1,8.519336969605078,-851.9336969605079,"{'strike': 164, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'call', 'strategy': 'reverse_dispersion'}"
2023-02-17,CRM,open,option,-1,7.988404097326949,-798.840409732695,"{'strike': 164, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'put', 'strategy': 'reverse_dispersion'}"
2023-02-17,CVX,open,option,-1,6.154507276072948,-615.4507276072948,"{'strike': 150, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'call', 'strategy': 'reverse_dispersion'}"
2023-02-17,CVX,open,option,-1,6.0127677789913605,-601.276777899136,"{'strike': 150, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'put', 'strategy': 'reverse_dispersion'}"
2023-02-17,ORCL,open,option,-1,2.4788739824997776,-247.88739824997776,"{'strike': 85, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'call', 'strategy': 'reverse_dispersion'}"
2023-02-17,ORCL,open,option,-1,2.28991998542314,-228.99199854231398,"{'strike': 85, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'put', 'strategy': 'reverse_dispersion'}"
2023-02-17,MRK,open,option,-1,3.357028418066811,-335.70284180668114,"{'strike': 103, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'call', 'strategy': 'reverse_dispersion'}"
2023-02-17,MRK,open,option,-1,3.362218330266437,-336.2218330266437,"{'strike': 103, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'put', 'strategy': 'reverse_dispersion'}"
2023-02-17,PM,open,option,-1,2.476502860332509,-247.65028603325092,"{'strike': 91, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'call', 'strategy': 'reverse_dispersion'}"
2023-02-17,PM,open,option,-1,2.293654490892237,-229.36544908922372,"{'strike': 91, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'put', 'strategy': 'reverse_dispersion'}"
2023-02-17,CSCO,open,option,-1,1.9284030298285977,-192.84030298285978,"{'strike': 47, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'call', 'strategy': 'reverse_dispersion'}"
2023-02-17,CSCO,open,option,-1,1.4025444823641742,-140.25444823641743,"{'strike': 47, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'put', 'strategy': 'reverse_dispersion'}"
2023-02-17,WFC,open,option,-2,1.2431163671806544,-248.6232734361309,"{'strike': 45, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'call', 'strategy': 'reverse_dispersion'}"
2023-02-17,WFC,open,option,-2,1.2393365834858798,-247.86731669717597,"{'strike': 45, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'put', 'strategy': 'reverse_dispersion'}"
2023-02-17,IBM,open,option,-1,3.4973325782788507,-349.73325782788504,"{'strike': 125, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'call', 'strategy': 'reverse_dispersion'}"
2023-02-17,IBM,open,option,-1,3.448269980613361,-344.8269980613361,"{'strike': 125, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'put', 'strategy': 'reverse_dispersion'}"
2023-02-17,ABT,open,option,-1,2.2995589268247443,-229.95589268247443,"{'strike': 103, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'call', 'strategy': 'reverse_dispersion'}"
2023-02-17,ABT,open,option,-1,2.5991595445903855,-259.9159544590385,"{'strike': 103, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'put', 'strategy': 'reverse_dispersion'}"
2023-02-17,LIN,open,option,-1,11.490517070375148,-1149.051707037515,"{'strike': 312, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'call', 'strategy': 'reverse_dispersion'}"
2023-02-17,LIN,open,option,-1,10.690791689883156,-1069.0791689883156,"{'strike': 312, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'put', 'strategy': 'reverse_dispersion'}"
2023-02-17,GE,open,option,-1,2.3520162961045727,-235.20162961045727,"{'strike': 66, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'call', 'strategy': 'reverse_dispersion'}"
2023-02-17,GE,open,option,-1,2.7214395526426784,-272.14395526426784,"{'strike': 66, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'put', 'strategy': 'reverse_dispersion'}"
2023-02-17,MCD,open,option,-1,7.4669678579547,-746.69678579547,"{'strike': 256, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'call', 'strategy': 'reverse_dispersion'}"
2023-02-17,MCD,open,option,-1,6.745988634497792,-674.5988634497792,"{'strike': 256, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'put', 'strategy': 'reverse_dispersion'}"
2023-02-17,PEP,open,option,-1,3.77770082977014,-377.770082977014,"{'strike': 165, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'call', 'strategy': 'reverse_dispersion'}"
2023-02-17,PEP,open,option,-1,3.909392668624676,-390.9392668624676,"{'strike': 165, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'put', 'strategy': 'reverse_dispersion'}"
2023-02-17,ACN,open,option,-1,10.028344456739006,-1002.8344456739006,"{'strike': 270, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'call', 'strategy': 'reverse_dispersion'}"
2023-02-17,ACN,open,option,-1,10.069828962578555,-1006.9828962578555,"{'strike': 270, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'put', 'strategy': 'reverse_dispersion'}"
2023-02-17,TMO,open,option,-1,23.31449187022008,-2331.449187022008,"{'strike': 556, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'call', 'strategy': 'reverse_dispersion'}"
2023-02-17,TMO,open,option,-1,22.149724814709998,-2214.972481471,"{'strike': 556, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'put', 'strategy': 'reverse_dispersion'}"
2023-02-17,T,open,option,-2,0.7543959694248361,-150.8791938849672,"{'strike': 17, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'call', 'strategy': 'reverse_dispersion'}"
2023-02-17,T,open,option,-3,0.5419118716696305,-162.57356150088916,"{'strike': 17, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'put', 'strategy': 'reverse_dispersion'}"
2023-02-17,VZ,open,option,-2,0.9756433934370321,-195.12867868740642,"{'strike': 35, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'call', 'strategy': 'reverse_dispersion'}"
2023-02-17,VZ,open,option,-2,0.8579417852801932,-171.58835705603863,"{'strike': 35, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'put', 'strategy': 'reverse_dispersion'}"
2023-02-17,DIS,open,option,-1,4.150097551669987,-415.0097551669987,"{'strike': 104, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'call', 'strategy': 'reverse_dispersion'}"
2023-02-17,DIS,open,option,-1,4.0375777023463115,-403.75777023463115,"{'strike': 104, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'put', 'strategy': 'reverse_dispersion'}"
2023-02-17,PLTR,open,option,-1,1.2587080822158816,-125.87080822158816,"{'strike': 9, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'call', 'strategy': 'reverse_dispersion'}"
2023-02-17,PLTR,open,option,-1,1.043433578418826,-104.34335784188261,"{'strike': 9, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'put', 'strategy': 'reverse_dispersion'}"
2023-02-17,ISRG,open,option,-1,11.646197365735802,-1164.6197365735802,"{'strike': 239, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'call', 'strategy': 'reverse_dispersion'}"
2023-02-17,ISRG,open,option,-1,11.33056570439038,-1133.056570439038,"{'strike': 239, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'put', 'strategy': 'reverse_dispersion'}"
2023-02-17,QCOM,open,option,-1,7.0454800237080875,-704.5480023708087,"{'strike': 121, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'call', 'strategy': 'reverse_dispersion'}"
2023-02-17,QCOM,open,option,-1,6.50835602047691,-650.835602047691,"{'strike': 121, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'put', 'strategy': 'reverse_dispersion'}"
2023-02-17,ADBE,open,option,-1,15.420145909953789,-1542.014590995379,"{'strike': 357, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'call', 'strategy': 'reverse_dispersion'}"
2023-02-17,ADBE,open,option,-1,14.964243590005083,-1496.4243590005083,"{'strike': 357, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'put', 'strategy': 'reverse_dispersion'}"
2023-02-17,RTX,open,option,-1,3.25386153903667,-325.38615390366704,"{'strike': 96, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'call', 'strategy': 'reverse_dispersion'}"
2023-02-17,RTX,open,option,-1,2.93349127848267,-293.349127848267,"{'strike': 96, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'put', 'strategy': 'reverse_dispersion'}"
2023-02-17,NOW,open,option,-1,24.109557535033076,-2410.9557535033077,"{'strike': 439, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'call', 'strategy': 'reverse_dispersion'}"
2023-02-17,NOW,open,option,-1,23.35448211390684,-2335.4482113906843,"{'strike': 439, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'put', 'strategy': 'reverse_dispersion'}"
2023-02-17,GS,open,option,-1,13.472496158957341,-1347.2496158957342,"{'strike': 347, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'call', 'strategy': 'reverse_dispersion'}"
2023-02-17,GS,open,option,-1,12.872310839009913,-1287.2310839009913,"{'strike': 347, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'put', 'strategy': 'reverse_dispersion'}"
2023-02-17,AMGN,open,option,-1,6.487537593476517,-648.7537593476518,"{'strike': 226, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'call', 'strategy': 'reverse_dispersion'}"
2023-02-17,AMGN,open,option,-1,6.284148823147305,-628.4148823147304,"{'strike': 226, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'put', 'strategy': 'reverse_dispersion'}"
2023-02-21,SPY,close,option,-31,6.422674964170454,-19910.29238892841,"{'strike': 395, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'call', 'strategy': 'reverse_dispersion', 'exit_reason': 'stop_loss'}"
2023-02-21,AAPL,close,option,6,3.668058481840532,2200.835089104319,"{'strike': 151, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'call', 'strategy': 'reverse_dispersion', 'exit_reason': 'stop_loss'}"
2023-02-21,NVDA,close,option,16,1.6557422320330009,2649.1875712528013,"{'strike': 21, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'call', 'strategy': 'reverse_dispersion', 'exit_reason': 'stop_loss'}"
2023-02-21,MSFT,close,option,2,10.039841679811772,2007.9683359623546,"{'strike': 254, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'call', 'strategy': 'reverse_dispersion', 'exit_reason': 'stop_loss'}"
2023-02-21,AMZN,close,option,2,5.780996566507795,1156.199313301559,"{'strike': 97, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'call', 'strategy': 'reverse_dispersion', 'exit_reason': 'stop_loss'}"
2023-02-21,GOOGL,close,option,1,5.5068087421604375,550.6808742160438,"{'strike': 94, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'call', 'strategy': 'reverse_dispersion', 'exit_reason': 'stop_loss'}"
2023-02-21,AVGO,close,option,4,1.443659025425596,577.4636101702384,"{'strike': 57, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'call', 'strategy': 'reverse_dispersion', 'exit_reason': 'stop_loss'}"
2023-02-21,GOOG,close,option,1,5.6626099553486995,566.26099553487,"{'strike': 94, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'call', 'strategy': 'reverse_dispersion', 'exit_reason': 'stop_loss'}"
2023-02-21,TSLA,close,option,1,17.134340213760183,1713.4340213760183,"{'strike': 208, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'call', 'strategy': 'reverse_dispersion', 'exit_reason': 'stop_loss'}"
2023-02-21,JPM,close,option,1,2.9057438308392207,290.57438308392204,"{'strike': 134, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'call', 'strategy': 'reverse_dispersion', 'exit_reason': 'stop_loss'}"
2023-02-21,V,close,option,1,3.858631794521685,385.8631794521685,"{'strike': 220, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'call', 'strategy': 'reverse_dispersion', 'exit_reason': 'stop_loss'}"
2023-02-21,UNH,close,option,1,14.101970681846126,1410.1970681846126,"{'strike': 482, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'call', 'strategy': 'reverse_dispersion', 'exit_reason': 'stop_loss'}"
2023-02-21,MA,close,option,1,6.2213251755757994,622.13251755758,"{'strike': 357, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'call', 'strategy': 'reverse_dispersion', 'exit_reason': 'stop_loss'}"
2023-02-21,COST,close,option,1,12.482101095263232,1248.2101095263233,"{'strike': 490, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'call', 'strategy': 'reverse_dispersion', 'exit_reason': 'stop_loss'}"
2023-02-21,COST,close,option,1,17.38041675640403,1738.0416756404031,"{'strike': 490, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'put', 'strategy': 'reverse_dispersion', 'exit_reason': 'stop_loss'}"
2023-02-21,NFLX,close,option,1,16.34062674624994,1634.0626746249939,"{'strike': 348, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'call', 'strategy': 'reverse_dispersion', 'exit_reason': 'stop_loss'}"
2023-02-21,JNJ,close,option,1,2.8887379721408024,288.87379721408024,"{'strike': 151, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'call', 'strategy': 'reverse_dispersion', 'exit_reason': 'stop_loss'}"
2023-02-21,WMT,close,option,4,0.8829439247662627,353.1775699065051,"{'strike': 47, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'put', 'strategy': 'reverse_dispersion', 'exit_reason': 'stop_loss'}"
2023-02-21,HD,close,option,1,6.357199297562971,635.7199297562971,"{'strike': 300, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'call', 'strategy': 'reverse_dispersion', 'exit_reason': 'stop_loss'}"
2023-02-21,BAC,close,option,2,0.7347492403699931,146.94984807399862,"{'strike': 33, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'call', 'strategy': 'reverse_dispersion', 'exit_reason': 'stop_loss'}"
2023-02-21,KO,close,option,2,1.272139737732516,254.42794754650322,"{'strike': 56, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'call', 'strategy': 'reverse_dispersion', 'exit_reason': 'stop_loss'}"
2023-02-21,CRM,close,option,1,7.2749427429497615,727.4942742949761,"{'strike': 164, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'call', 'strategy': 'reverse_dispersion', 'exit_reason': 'stop_loss'}"
2023-02-21,ORCL,close,option,1,2.0845942190262647,208.45942190262647,"{'strike': 85, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'call', 'strategy': 'reverse_dispersion', 'exit_reason': 'stop_loss'}"
2023-02-21,PM,close,option,1,1.7076890672013505,170.76890672013505,"{'strike': 91, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'call', 'strategy': 'reverse_dispersion', 'exit_reason': 'stop_loss'}"
2023-02-21,CSCO,close,option,1,1.463987387507867,146.39873875078672,"{'strike': 47, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'call', 'strategy': 'reverse_dispersion', 'exit_reason': 'stop_loss'}"
2023-02-21,WFC,close,option,2,0.9077491327635201,181.54982655270402,"{'strike': 45, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'call', 'strategy': 'reverse_dispersion', 'exit_reason': 'stop_loss'}"
2023-02-21,IBM,close,option,1,2.370058175463001,237.00581754630008,"{'strike': 125, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'call', 'strategy': 'reverse_dispersion', 'exit_reason': 'stop_loss'}"
2023-02-21,ABT,close,option,1,1.4136179445686068,141.36179445686068,"{'strike': 103, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'call', 'strategy': 'reverse_dispersion', 'exit_reason': 'stop_loss'}"
2023-02-21,LIN,close,option,1,9.181645926355344,918.1645926355344,"{'strike': 312, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'put', 'strategy': 'reverse_dispersion', 'exit_reason': 'stop_loss'}"
2023-02-21,MCD,close,option,1,6.534515557644312,653.4515557644312,"{'strike': 256, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'call', 'strategy': 'reverse_dispersion', 'exit_reason': 'stop_loss'}"
2023-02-21,ACN,close,option,1,7.317667750911141,731.7667750911141,"{'strike': 270, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'call', 'strategy': 'reverse_dispersion', 'exit_reason': 'stop_loss'}"
2023-02-21,TMO,close,option,1,18.515046192844153,1851.5046192844152,"{'strike': 556, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'call', 'strategy': 'reverse_dispersion', 'exit_reason': 'stop_loss'}"
2023-02-21,T,close,option,2,0.676713197729427,135.3426395458854,"{'strike': 17, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'call', 'strategy': 'reverse_dispersion', 'exit_reason': 'stop_loss'}"
2023-02-21,VZ,close,option,2,0.6678505489668822,133.57010979337645,"{'strike': 35, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'call', 'strategy': 'reverse_dispersion', 'exit_reason': 'stop_loss'}"
2023-02-21,DIS,close,option,1,3.132157440771472,313.2157440771472,"{'strike': 104, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'call', 'strategy': 'reverse_dispersion', 'exit_reason': 'stop_loss'}"
2023-02-21,PLTR,close,option,1,0.9808107286341023,98.08107286341024,"{'strike': 9, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'call', 'strategy': 'reverse_dispersion', 'exit_reason': 'stop_loss'}"
2023-02-21,ISRG,close,option,1,9.797429451512869,979.7429451512869,"{'strike': 239, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'call', 'strategy': 'reverse_dispersion', 'exit_reason': 'stop_loss'}"
2023-02-21,QCOM,close,option,1,5.29823266842665,529.8232668426649,"{'strike': 121, 'expiration': datetime.date(2023, 3, 20), 'option_type': 'call', 'strategy': 'reverse_dispersion', 'exit_reason': 'stop_loss'}"
